State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
42,085,9991,44201,1,41.4271,-80.1451,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6130,99,Y,242,245,0,0,0,0,Requested but not yet concurred,0,0.041764,0.010463,0.069,2021-06-05T11:00:00Z,0.066,2021-05-25T12:00:00Z,0.065,2021-04-06T12:00:00Z,0.064,2021-04-08T11:00:00Z,NA,NA,NA,NA,0.065,0.064,0.06,0.055,0.049,0.042,0.035,M.K. Goddard,"Maurice K Goddard State Park, Sandy Lake, PA 16145",Pennsylvania,Mercer,NA,"Youngstown-Warren-Boardman, OH-PA",2022-03-02
42,089,0002,44201,1,41.08306,-75.32328,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,3970,72,N,177,245,0,0,0,0,Certified,0,0.040876,0.009798,0.065,2021-05-20T10:00:00Z,0.065,2021-05-21T15:00:00Z,0.063,2021-06-18T11:00:00Z,0.062,2021-04-24T10:00:00Z,NA,NA,NA,NA,0.065,0.062,0.059,0.055,0.048,0.041,0.035,SWIFTWATER,"HC 1, BOX 95-B    NEAR RT 611 & BROOKDALE ROAD",Pennsylvania,Monroe,NA,"East Stroudsburg, PA",2022-01-18
42,091,0013,44201,1,40.112222,-75.309167,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4515,85,Y,208,245,0,0,4,4,Certified,0,0.043558,0.011546,0.074,2021-06-05T13:00:00Z,0.073,2021-05-19T10:00:00Z,0.072,2021-06-18T10:00:00Z,0.071,2021-08-25T11:00:00Z,NA,NA,NA,NA,0.072,0.07,0.063,0.058,0.052,0.044,0.034,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,STATE ARMORY - 1046 BELVOIR RD,Pennsylvania,Montgomery,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-18
42,091,0013,88101,7,40.112222,-75.309167,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,355,97,Y,355,365,0,0,2,2,Certified,0,9.470986,5.544767,55.4,2021-07-20T00:00:00Z,38.2,2021-07-21T00:00:00Z,29.8,2021-01-12T00:00:00Z,27.1,2021-01-13T00:00:00Z,NA,NA,NA,NA,27.1,23.7,20,15.5,11.4,8.2,4.3,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,STATE ARMORY - 1046 BELVOIR RD,Pennsylvania,Montgomery,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-05-02
42,095,0025,42602,1,40.628056,-75.341111,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7485,85,Y,324,365,0,1275,NA,NA,Certified,0,8.417769,7.390106,51,2021-06-29T19:00:00Z,47,2021-06-29T20:00:00Z,44,2021-12-21T10:00:00Z,42,2021-02-04T22:00:00Z,NA,NA,NA,NA,32,28,24,20,12,6,2,LAT/LON POINT IS CENTER OF TRAILER,WASHINGTON & CAMBRIA STS. FREEMANSBURG,Pennsylvania,Northampton,Freemansburg,"Allentown-Bethlehem-Easton, PA-NJ",2022-05-02
42,095,0025,44201,1,40.628056,-75.341111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4706,89,Y,219,245,0,0,3,3,Certified,0,0.043068,0.011782,0.073,2021-06-18T12:00:00Z,0.072,2021-05-21T12:00:00Z,0.071,2021-05-19T10:00:00Z,0.069,2021-08-25T10:00:00Z,NA,NA,NA,NA,0.071,0.068,0.064,0.059,0.051,0.043,0.034,LAT/LON POINT IS CENTER OF TRAILER,WASHINGTON & CAMBRIA STS. FREEMANSBURG,Pennsylvania,Northampton,Freemansburg,"Allentown-Bethlehem-Easton, PA-NJ",2022-04-13
42,095,0025,88101,1,40.628056,-75.341111,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,269,74,N,269,365,0,96,1,1,Certified,0,7.582528,5.108191,45.2,2021-07-20T00:00:00Z,28,2021-01-14T00:00:00Z,27.3,2021-01-13T00:00:00Z,26.4,2021-01-12T00:00:00Z,NA,NA,NA,NA,27.3,21,16.5,13.1,9.3,6.5,2.5,LAT/LON POINT IS CENTER OF TRAILER,WASHINGTON & CAMBRIA STS. FREEMANSBURG,Pennsylvania,Northampton,Freemansburg,"Allentown-Bethlehem-Easton, PA-NJ",2022-08-24
42,101,0004,44201,2,40.008889,-75.09778,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6102,99,Y,243,245,0,0,2,2,Certified,0,0.039395,0.012385,0.076,2021-08-25T12:00:00Z,0.074,2021-08-13T12:00:00Z,0.069,2021-05-19T10:00:00Z,0.068,2021-06-05T12:00:00Z,NA,NA,NA,NA,0.069,0.068,0.061,0.056,0.047,0.039,0.029,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-18
42,101,0004,88101,5,40.008889,-75.09778,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,89,24,N,89,365,0,0,0,0,Certified,0,10.034831,4.277932,20,2021-12-25T00:00:00Z,19.5,2021-12-10T00:00:00Z,19.4,2021-11-25T00:00:00Z,18.3,2021-12-29T00:00:00Z,NA,NA,NA,NA,20,19.5,17.8,16.4,13.5,9.1,4.8,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-18
42,101,0024,44201,1,40.076389,-75.011944,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6081,98,Y,240,245,0,0,7,7,Certified,0,0.044088,0.012319,0.086,2021-08-25T10:00:00Z,0.078,2021-08-13T12:00:00Z,0.074,2021-06-18T11:00:00Z,0.072,2021-06-05T12:00:00Z,NA,NA,NA,NA,0.074,0.072,0.065,0.062,0.052,0.044,0.034,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0048,42602,1,39.991389,-75.080833,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,8514,97,Y,356,365,0,246,NA,NA,Certified,0,11.387503,8.449865,52.4,2021-04-06T22:00:00Z,49.5,2021-02-04T22:00:00Z,48,2021-04-06T05:00:00Z,47.8,2021-03-09T21:00:00Z,NA,NA,NA,NA,37.3,34.7,29.3,24,15.4,8.7,3.2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0048,44201,1,39.991389,-75.080833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6089,98,Y,356,365,0,0,8,8,Certified,0,0.037143,0.013877,0.077,2021-08-13T12:00:00Z,0.076,2021-08-25T10:00:00Z,0.073,2021-06-05T11:00:00Z,0.073,2021-07-07T09:00:00Z,NA,NA,NA,NA,0.073,0.071,0.063,0.055,0.046,0.035,0.021,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0048,88101,1,39.991389,-75.080833,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,113,93,Y,113,122,0,9,1,1,Certified,0,9.149558,5.012237,35.6,2021-07-21T00:00:00Z,23.1,2021-01-13T00:00:00Z,21.4,2021-07-27T00:00:00Z,19.8,2021-11-09T00:00:00Z,NA,NA,NA,NA,23.1,21.4,18.4,15.4,11.3,8,4.1,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-15
42,101,0055,88101,2,39.922867,-75.186921,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,361,99,Y,361,365,0,0,2,2,Certified,0,10.089197,5.601406,50.6,2021-07-20T00:00:00Z,37.6,2021-07-21T00:00:00Z,30.4,2021-07-27T00:00:00Z,26.7,2021-01-12T00:00:00Z,NA,NA,NA,NA,26.7,24.7,20.2,17.5,12.3,9,4.9,Ritner (RIT),24TH & RITNER STREETS,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0057,88101,2,39.960048,-75.142614,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,350,96,Y,350,365,0,0,0,0,Certified,0,9.639714,4.771338,34.9,2021-01-12T00:00:00Z,29.7,2021-01-13T00:00:00Z,28.2,2021-07-07T00:00:00Z,27,2021-11-09T00:00:00Z,NA,NA,NA,NA,27,24.6,18.1,16.1,11.6,8.6,4.8,Fire Administration Building (FAB),240 Spring Garden Street,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0075,42602,1,40.054171,-74.985166,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8321,95,Y,362,365,0,439,NA,NA,Certified,0,14.361759,9.169645,55.3,2021-11-09T19:00:00Z,51.8,2021-11-09T18:00:00Z,50.2,2021-03-12T04:00:00Z,49.4,2021-02-04T22:00:00Z,NA,NA,NA,NA,38.8,36.1,32.2,27.7,20.1,12.6,3.9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114",Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0075,88101,2,40.054171,-74.985166,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,356,98,Y,356,365,0,0,2,2,Certified,0,10.026685,5.412723,54.5,2021-07-20T00:00:00Z,38.5,2021-07-21T00:00:00Z,31.5,2021-01-12T00:00:00Z,28.6,2021-03-11T00:00:00Z,NA,NA,NA,NA,28.6,23.1,18.8,16.4,11.9,8.9,4.9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114",Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0076,42602,1,39.988842,-75.207205,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8121,93,Y,355,365,0,639,NA,NA,Certified,0,11.933038,9.262826,69,2021-12-15T08:00:00Z,63.8,2021-02-28T13:00:00Z,60.9,2021-02-11T00:00:00Z,60.3,2021-02-09T08:00:00Z,NA,NA,NA,NA,42.3,37,29.7,25,17,9.1,2.8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,101,0076,88101,2,39.988842,-75.207205,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,351,96,Y,351,365,0,0,2,2,Certified,0,9.310826,5.185017,53.1,2021-07-20T00:00:00Z,37.9,2021-07-21T00:00:00Z,25.2,2021-07-07T00:00:00Z,23.7,2021-01-12T00:00:00Z,NA,NA,NA,NA,23.7,21.6,18.2,15.5,11.4,8.3,4.3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE,Pennsylvania,Philadelphia,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-03-14
42,111,9991,44201,1,39.9878,-79.2515,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6182,100,Y,245,245,0,0,0,0,Requested but not yet concurred,0,0.04029,0.010023,0.067,2021-04-06T10:00:00Z,0.064,2021-06-05T10:00:00Z,0.062,2021-04-07T10:00:00Z,0.062,2021-07-28T10:00:00Z,NA,NA,NA,NA,0.062,0.061,0.057,0.054,0.047,0.042,0.034,Laurel Hill,"Laurel Hill State Park, Rockwood, PA 15557",Pennsylvania,Somerset,NA,"Somerset, PA",2022-03-02
42,115,0215,88101,7,41.867331,-75.686219,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,334,92,Y,334,365,0,0,2,2,Certified,0,7.313473,4.619663,48.4,2021-07-20T00:00:00Z,35.6,2021-07-26T00:00:00Z,29,2021-07-19T00:00:00Z,20.4,2021-01-13T00:00:00Z,NA,NA,NA,NA,20.4,18.2,14.4,12.1,8.9,6.3,3.5,NA,7 HALL ROAD,Pennsylvania,Susquehanna,New Milford,NA,2022-05-02
42,117,4000,42602,1,41.644722,-76.939167,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7940,91,Y,342,365,0,820,NA,NA,Certified,0,1.043199,1.267685,10,2021-01-15T14:00:00Z,10,2021-11-17T23:00:00Z,9,2021-01-15T15:00:00Z,9,2021-01-15T16:00:00Z,NA,NA,NA,NA,6,5,3,2,1,1,0,PENN STATE OZONE MONITORING SITE,TIOGA,Pennsylvania,Tioga,NA,NA,2022-05-02
42,117,4000,44201,1,41.644722,-76.939167,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4713,93,Y,229,245,0,0,0,0,Certified,0,0.039052,0.00958,0.065,2021-05-20T15:00:00Z,0.063,2021-06-05T19:00:00Z,0.063,2021-06-06T22:00:00Z,0.061,2021-04-27T15:00:00Z,NA,NA,NA,NA,0.063,0.061,0.056,0.052,0.046,0.04,0.032,PENN STATE OZONE MONITORING SITE,TIOGA,Pennsylvania,Tioga,NA,NA,2022-01-18
42,117,4000,88101,7,41.644722,-76.939167,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,321,88,N,321,365,0,0,1,1,Certified,0,6.740498,4.538128,47.6,2021-07-20T00:00:00Z,31.4,2021-07-19T00:00:00Z,26.4,2021-07-26T00:00:00Z,21,2021-07-21T00:00:00Z,NA,NA,NA,NA,21,18.2,14.5,11.1,8.3,5.6,2.9,PENN STATE OZONE MONITORING SITE,TIOGA,Pennsylvania,Tioga,NA,NA,2022-05-02
42,125,0005,42602,1,40.146667,-79.902222,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7808,89,Y,336,365,0,952,NA,NA,Certified,0,6.626281,5.852172,49,2021-11-11T10:00:00Z,49,2021-11-11T11:00:00Z,44,2021-12-15T14:00:00Z,41,2021-12-15T15:00:00Z,NA,NA,NA,NA,26,23,19,15,9,5,1,NA,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,"Pittsburgh, PA",2022-05-02
42,125,0005,44201,1,40.146667,-79.902222,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4430,89,Y,217,245,0,0,0,0,Certified,0,0.043281,0.010963,0.067,2021-06-05T10:00:00Z,0.067,2021-07-28T10:00:00Z,0.066,2021-07-27T10:00:00Z,0.065,2021-04-06T11:00:00Z,NA,NA,NA,NA,0.066,0.065,0.061,0.058,0.051,0.043,0.034,NA,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,"Pittsburgh, PA",2022-01-18
42,125,0005,88101,1,40.146667,-79.902222,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,238,65,N,238,365,0,127,0,0,Certified,0,8.244538,4.160883,25,2021-07-19T00:00:00Z,23.7,2021-07-05T00:00:00Z,20.5,2021-07-06T00:00:00Z,19.5,2021-07-07T00:00:00Z,NA,NA,NA,NA,20.5,19.4,15.9,13.7,10.8,7.4,3.5,NA,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,"Pittsburgh, PA",2022-05-02
42,125,5001,44201,1,40.445278,-80.420833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4671,88,Y,216,245,0,0,0,0,Certified,0,0.037079,0.00845,0.06,2021-08-24T10:00:00Z,0.057,2021-07-28T10:00:00Z,0.055,2021-07-26T11:00:00Z,0.055,2021-09-18T10:00:00Z,NA,NA,NA,NA,0.055,0.053,0.05,0.048,0.043,0.037,0.03,NA,HILLMAN STATE PARK - KINGS CREEK ROAD,Pennsylvania,Washington,NA,"Pittsburgh, PA",2022-01-18
42,125,5001,88101,7,40.445278,-80.420833,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,339,93,Y,339,365,0,0,1,1,Certified,0,9.325369,4.689842,42.1,2021-07-20T00:00:00Z,31.7,2021-07-19T00:00:00Z,27.7,2021-02-20T00:00:00Z,25.3,2021-07-06T00:00:00Z,NA,NA,NA,NA,25.3,21.5,17.8,15.8,11.4,8.3,4.6,NA,HILLMAN STATE PARK - KINGS CREEK ROAD,Pennsylvania,Washington,NA,"Pittsburgh, PA",2022-05-02
42,125,5200,42602,1,40.268963,-80.243995,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7467,85,Y,319,365,0,1293,NA,NA,Certified,0,2.792018,2.599069,25,2021-01-13T06:00:00Z,23,2021-01-25T17:00:00Z,22,2021-02-08T21:00:00Z,21,2021-02-08T20:00:00Z,NA,NA,NA,NA,13,11,8,6,3,2,1,Marcellus,220 Meddings Road,Pennsylvania,Washington,NA,"Pittsburgh, PA",2022-05-02
42,125,5200,44201,1,40.268963,-80.243995,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4266,80,Y,196,245,0,0,0,0,Certified,0,0.042628,0.011427,0.069,2021-04-06T11:00:00Z,0.067,2021-05-21T09:00:00Z,0.066,2021-06-05T09:00:00Z,0.064,2021-05-17T11:00:00Z,NA,NA,NA,NA,0.067,0.064,0.062,0.059,0.051,0.044,0.034,Marcellus,220 Meddings Road,Pennsylvania,Washington,NA,"Pittsburgh, PA",2022-01-18
42,125,5200,88101,7,40.268963,-80.243995,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,343,94,Y,343,365,0,0,1,1,Certified,0,8.455102,4.30994,39.4,2021-07-20T00:00:00Z,30.1,2021-07-19T00:00:00Z,22.2,2021-02-20T00:00:00Z,22.2,2021-07-06T00:00:00Z,NA,NA,NA,NA,22.2,19,16.2,14.2,10.3,7.4,4.1,Marcellus,220 Meddings Road,Pennsylvania,Washington,NA,"Pittsburgh, PA",2022-05-02
42,129,0008,44201,1,40.304694,-79.505667,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4762,94,Y,231,245,0,0,0,0,Certified,0,0.031485,0.00809,0.051,2021-04-06T10:00:00Z,0.051,2021-07-28T10:00:00Z,0.049,2021-08-05T11:00:00Z,0.048,2021-08-24T09:00:00Z,NA,NA,NA,NA,0.049,0.047,0.045,0.043,0.037,0.032,0.024,LAT/LON POINT IS TRAILER,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,"Pittsburgh, PA",2022-01-18
42,129,0008,88101,7,40.304694,-79.505667,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,353,97,Y,353,365,0,0,1,1,Certified,0,9.560907,4.945757,44.9,2021-07-20T00:00:00Z,29.9,2021-07-21T00:00:00Z,26.5,2021-07-19T00:00:00Z,24.9,2021-02-20T00:00:00Z,NA,NA,NA,NA,24.9,23.7,19,15.8,11.6,8.4,4.9,LAT/LON POINT IS TRAILER,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,"Pittsburgh, PA",2022-05-02
42,131,0010,88101,7,41.605244,-75.95774,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,336,92,Y,336,365,0,0,1,1,Certified,0,7.252083,4.408871,46.2,2021-07-20T00:00:00Z,32.2,2021-07-26T00:00:00Z,26,2021-07-19T00:00:00Z,19.6,2021-04-28T00:00:00Z,NA,NA,NA,NA,19.6,18,14.1,11.8,9,6.2,3.3,NA,100 Baker Hirkey Road,Pennsylvania,Wyoming,Tunkhannock,"Scranton--Wilkes-Barre--Hazleton, PA",2022-05-02
42,133,0008,42602,1,39.965278,-76.699444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7772,89,Y,336,365,0,988,NA,NA,Certified,0,8.231472,7.697994,48,2021-03-09T07:00:00Z,45,2021-03-09T06:00:00Z,43,2021-02-24T07:00:00Z,43,2021-03-03T06:00:00Z,NA,NA,NA,NA,33,30,25,20,11,5,2,A421330008LAT/LON POINT AT CORNER OF TRAILER,HILL ST.,Pennsylvania,York,York,"York-Hanover, PA",2022-05-02
42,133,0008,44201,1,39.965278,-76.699444,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4254,79,Y,194,245,0,0,0,0,Certified,0,0.040418,0.010601,0.069,2021-06-05T10:00:00Z,0.068,2021-08-25T10:00:00Z,0.066,2021-06-06T09:00:00Z,0.064,2021-07-20T11:00:00Z,NA,NA,NA,NA,0.068,0.064,0.059,0.054,0.047,0.04,0.03,A421330008LAT/LON POINT AT CORNER OF TRAILER,HILL ST.,Pennsylvania,York,York,"York-Hanover, PA",2022-01-18
42,133,0008,88101,7,39.965278,-76.699444,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,347,95,Y,347,365,0,0,2,2,Certified,0,10.740634,5.759861,54.5,2021-07-20T00:00:00Z,36.5,2021-07-21T00:00:00Z,30.7,2021-07-19T00:00:00Z,28.3,2021-01-12T00:00:00Z,NA,NA,NA,NA,28.3,26.3,20.5,17.8,13,9.4,5.2,A421330008LAT/LON POINT AT CORNER OF TRAILER,HILL ST.,Pennsylvania,York,York,"York-Hanover, PA",2022-05-02
42,133,0011,44201,1,39.86097,-76.462055,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4856,93,Y,229,245,0,0,0,0,Certified,0,0.041934,0.009984,0.066,2021-05-19T13:00:00Z,0.066,2021-06-05T10:00:00Z,0.065,2021-07-20T12:00:00Z,0.064,2021-06-06T10:00:00Z,NA,NA,NA,NA,0.065,0.063,0.059,0.055,0.049,0.043,0.035,York DW,2650 Delta Road,Pennsylvania,York,NA,"York-Hanover, PA",2022-01-18
